CustomerID,Age,Gender,Country,Avgorder_value,Total_orders,Last_purchase,Is_fraudlent,Preferred_category,Email_open_rate,Customer_since,Loyalty_score,churn_risk,Revenue,Loyalty_type,Loyalty_bucket,Loyalty_or_fraud,Is_weekend,Year,Risk_level,Loyalty_level,Country_Loyalty,Customer_tag,Revenue_loyal
CUST_9340,43,Female,Germany,10.66,13,346 days,0,Electronics,97.9,2025-03-23,19,0.14,138.58,Fraud,Low,Low|Loyal,False,2025,Low Risk,Low Rate,Germany_Low Rate,Germany|Electronics| Fraud:0,Low Loyal
CUST_4786,52,Male,Germany,195.84,11,167 days,0,Electronics,50.95,2023-02-20,22,0.16,2154.2400000000002,Low Loyal,Low,Low|Loyal,False,2023,Low Risk,Low Rate,Germany_Low Rate,Germany|Electronics| Fraud:0,Highly Loyal
CUST_9436,45,Female,Brazil,195.85,7,303 days,0,Home,9.2,2023-08-28,15,0.25,1370.95,Fraud,Low,Low|Loyal,False,2023,Low Risk,Low Rate,Brazil_Low Rate,Brazil|Home| Fraud:0,Medium Loyal
CUST_4636,65,Female,Japan,196.0,12,310 days,0,Electronics,47.7,2020-12-31,68,0.31,2352.0,Moderate Loyal,Medium,Medium|Loyal,False,2020,Medium Risk,Moderate,Japan_Moderate,Japan|Electronics| Fraud:0,Highly Loyal
CUST_9210,53,Female,Germany,196.16,7,341 days,0,Home,33.2,2024-04-28,99,0.34,1373.12,High Loyal,High,High|Loyal,False,2024,Medium Risk,High Rate,Germany_High Rate,Germany|Home| Fraud:0,Medium Loyal
CUST_6823,39,Female,Canada,196.36,8,168 days,0,Fashion,35.3,2021-07-27,92,0.09,1570.88,High Loyal,High,High|Loyal,False,2021,Low Risk,High Rate,Canada_High Rate,Canada|Fashion| Fraud:0,Highly Loyal
CUST_7432,49,Female,USA,196.64,17,246 days,0,Home,80.5,2024-04-27,16,0.4,3342.8799999999997,Fraud,Low,Low|Loyal,False,2024,Medium Risk,Low Rate,USA_Low Rate,USA|Home| Fraud:0,Highly Loyal
CUST_6997,62,Male,Australia,196.78,10,335 days,0,Home,72.6,2022-10-27,61,0.57,1967.8,Moderate Loyal,Medium,Medium|Loyal,False,2022,Medium Risk,Moderate,Australia_Moderate,Australia|Home| Fraud:0,Highly Loyal
CUST_5208,68,Female,India,196.86,10,225 days,0,Fashion,57.0,2022-07-22,7,0.06,1968.6000000000001,Fraud,Low,Low|Loyal,False,2022,Low Risk,Low Rate,India_Low Rate,India|Fashion| Fraud:0,Highly Loyal
CUST_4036,76,Female,China,196.87,9,160 days,0,Home,48.5,2021-10-29,25,0.31,1771.83,Low Loyal,Low,Low|Loyal,False,2021,Medium Risk,Low Rate,China_Low Rate,China|Home| Fraud:0,Highly Loyal
CUST_9980,78,Female,Brazil,196.95,6,252 days,0,Beauty,12.1,2021-07-30,87,0.14,1181.6999999999998,High Loyal,High,High|Loyal,False,2021,Low Risk,High Rate,Brazil_High Rate,Brazil|Beauty| Fraud:0,Medium Loyal
CUST_1289,24,Other,Germany,197.2,8,16 days,0,Beauty,85.1,2021-07-24,50,0.37,1577.6,Moderate Loyal,Medium,Medium|Loyal,False,2021,Medium Risk,Moderate,Germany_Moderate,Germany|Beauty| Fraud:0,Highly Loyal
CUST_8002,56,Female,USA,197.58,10,318 days,0,Fashion,91.5,2024-02-24,18,0.39,1975.8000000000002,Fraud,Low,Low|Loyal,False,2024,Medium Risk,Low Rate,USA_Low Rate,USA|Fashion| Fraud:0,Highly Loyal
CUST_5651,34,Male,Japan,197.61,10,329 days,0,Fashion,40.4,2025-06-04,97,0.5,1976.1000000000001,High Loyal,High,High|Loyal,False,2025,Medium Risk,High Rate,Japan_High Rate,Japan|Fashion| Fraud:0,Highly Loyal
CUST_2466,20,Other,India,197.88,5,127 days,0,Sports,5.7,2024-04-24,60,0.25,989.4,Moderate Loyal,Medium,Medium|Loyal,False,2024,Low Risk,Moderate,India_Moderate,India|Sports| Fraud:0,Medium Loyal
CUST_7511,34,Female,China,198.07,9,310 days,0,Fashion,55.6,2021-11-22,12,0.56,1782.6299999999999,Fraud,Low,Low|Loyal,False,2021,Medium Risk,Low Rate,China_Low Rate,China|Fashion| Fraud:0,Highly Loyal
CUST_4982,23,Male,India,198.19,14,341 days,0,Sports,97.8,2022-02-03,41,0.17,2774.66,Low Loyal,Medium,Medium|Loyal,False,2022,Low Risk,Moderate,India_Moderate,India|Sports| Fraud:0,Highly Loyal
CUST_8382,68,Female,India,198.29,10,200 days,0,Beauty,22.2,2024-12-06,34,0.64,1982.8999999999999,Low Loyal,Low,Low|Loyal,False,2024,Medium Risk,Low Rate,India_Low Rate,India|Beauty| Fraud:0,Highly Loyal
CUST_6926,45,Female,China,198.33,13,135 days,0,Beauty,83.9,2024-03-22,7,0.41,2578.29,Fraud,Low,Low|Loyal,False,2024,Medium Risk,Low Rate,China_Low Rate,China|Beauty| Fraud:0,Highly Loyal
CUST_5596,26,Male,Canada,198.48,7,43 days,0,Sports,11.3,2025-04-03,29,0.21,1389.36,Low Loyal,Low,Low|Loyal,False,2025,Low Risk,Low Rate,Canada_Low Rate,Canada|Sports| Fraud:0,Medium Loyal
CUST_7711,38,Female,China,198.59,7,272 days,0,Home,16.6,2021-08-22,4,0.46,1390.13,Fraud,Low,Low|Loyal,False,2021,Medium Risk,Low Rate,China_Low Rate,China|Home| Fraud:0,Medium Loyal
CUST_4505,36,Male,Brazil,198.89,10,70 days,0,Electronics,83.0,2021-11-10,95,0.3,1988.8999999999999,High Loyal,High,High|Loyal,False,2021,Low Risk,High Rate,Brazil_High Rate,Brazil|Electronics| Fraud:0,Highly Loyal
CUST_4913,28,Other,Brazil,198.93,11,221 days,0,Beauty,98.4,2023-12-12,24,0.09,2188.23,Low Loyal,Low,Low|Loyal,False,2023,Low Risk,Low Rate,Brazil_Low Rate,Brazil|Beauty| Fraud:0,Highly Loyal
CUST_3604,70,Female,Australia,199.01,8,132 days,0,Fashion,4.3,2025-06-03,10,0.13,1592.08,Fraud,Low,Low|Loyal,False,2025,Low Risk,Low Rate,Australia_Low Rate,Australia|Fashion| Fraud:0,Highly Loyal
CUST_4394,33,Male,France,199.04,10,19 days,0,Home,28.0,2021-05-07,96,0.32,1990.3999999999999,High Loyal,High,High|Loyal,False,2021,Medium Risk,High Rate,France_High Rate,France|Home| Fraud:0,Highly Loyal
CUST_3854,48,Female,Canada,199.19,7,230 days,0,Electronics,35.3,2022-11-28,87,0.31,1394.33,High Loyal,High,High|Loyal,False,2022,Medium Risk,High Rate,Canada_High Rate,Canada|Electronics| Fraud:0,Medium Loyal
CUST_2191,30,Male,USA,199.26,13,168 days,0,Electronics,26.3,2024-02-24,5,0.11,2590.38,Fraud,Low,Low|Loyal,False,2024,Low Risk,Low Rate,USA_Low Rate,USA|Electronics| Fraud:0,Highly Loyal
CUST_1423,48,Female,USA,199.36,13,179 days,0,Fashion,21.7,2022-01-12,15,0.04,2591.6800000000003,Fraud,Low,Low|Loyal,False,2022,Low Risk,Low Rate,USA_Low Rate,USA|Fashion| Fraud:0,Highly Loyal
CUST_5278,70,Female,Australia,199.42,14,195 days,0,Fashion,56.7,2023-06-27,98,0.21,2791.8799999999997,High Loyal,High,High|Loyal,False,2023,Low Risk,High Rate,Australia_High Rate,Australia|Fashion| Fraud:0,Highly Loyal
CUST_5172,60,Female,USA,199.58,9,244 days,0,Beauty,80.7,2023-12-07,25,0.09,1796.22,Low Loyal,Low,Low|Loyal,False,2023,Low Risk,Low Rate,USA_Low Rate,USA|Beauty| Fraud:0,Highly Loyal
CUST_3618,67,Male,UK,199.79,8,27 days,0,Electronics,54.8,2024-01-18,45,0.08,1598.32,Low Loyal,Medium,Medium|Loyal,False,2024,Low Risk,Moderate,UK_Moderate,UK|Electronics| Fraud:0,Highly Loyal
CUST_9208,66,Female,Canada,199.79,8,9 days,0,Fashion,98.3,2024-12-06,45,0.43,1598.32,Low Loyal,Medium,Medium|Loyal,False,2024,Medium Risk,Moderate,Canada_Moderate,Canada|Fashion| Fraud:0,Highly Loyal
CUST_9068,30,Female,Australia,200.2,11,198 days,0,Electronics,32.0,2024-07-21,26,0.18,2202.2,Low Loyal,Low,Low|Loyal,False,2024,Low Risk,Low Rate,Australia_Low Rate,Australia|Electronics| Fraud:0,Highly Loyal
CUST_6930,65,Female,UK,200.44,12,265 days,0,Beauty,81.6,2023-12-01,56,0.31,2405.2799999999997,Moderate Loyal,Medium,Medium|Loyal,False,2023,Medium Risk,Moderate,UK_Moderate,UK|Beauty| Fraud:0,Highly Loyal
CUST_9923,27,Male,China,200.44,4,129 days,0,Sports,68.3,2020-07-02,53,0.19,801.76,Moderate Loyal,Medium,Medium|Loyal,False,2020,Low Risk,Moderate,China_Moderate,China|Sports| Fraud:0,Medium Loyal
CUST_4627,31,Female,France,200.53,8,38 days,0,Sports,16.7,2021-03-05,75,0.31,1604.24,Moderate Loyal,High,High|Loyal,False,2021,Medium Risk,Moderate,France_Moderate,France|Sports| Fraud:0,Highly Loyal
CUST_6663,69,Male,Australia,200.63,12,44 days,0,Sports,35.6,2024-05-05,17,0.09,2407.56,Fraud,Low,Low|Loyal,False,2024,Low Risk,Low Rate,Australia_Low Rate,Australia|Sports| Fraud:0,Highly Loyal
CUST_2994,53,Male,USA,200.66,7,65 days,0,Home,68.3,2021-12-02,58,0.26,1404.62,Moderate Loyal,Medium,Medium|Loyal,False,2021,Low Risk,Moderate,USA_Moderate,USA|Home| Fraud:0,Medium Loyal
CUST_2353,35,Male,Germany,200.67,8,355 days,0,Electronics,50.8,2023-04-03,26,0.04,1605.36,Low Loyal,Low,Low|Loyal,False,2023,Low Risk,Low Rate,Germany_Low Rate,Germany|Electronics| Fraud:0,Highly Loyal
CUST_5964,27,Other,USA,200.68,8,0 days,0,Sports,6.5,2024-12-09,68,0.16,1605.44,Moderate Loyal,Medium,Medium|Loyal,False,2024,Low Risk,Moderate,USA_Moderate,USA|Sports| Fraud:0,Highly Loyal
CUST_9989,63,Male,USA,200.68,12,58 days,0,Home,41.6,2020-12-04,35,0.3,2408.16,Low Loyal,Low,Low|Loyal,False,2020,Low Risk,Low Rate,USA_Low Rate,USA|Home| Fraud:0,Highly Loyal
CUST_3472,22,Male,Brazil,200.72,8,352 days,0,Fashion,61.9,2024-03-07,75,0.47,1605.76,Moderate Loyal,High,High|Loyal,False,2024,Medium Risk,Moderate,Brazil_Moderate,Brazil|Fashion| Fraud:0,Highly Loyal
CUST_7793,50,Male,Canada,200.83,13,343 days,0,Electronics,9.8,2022-10-13,15,0.23,2610.79,Fraud,Low,Low|Loyal,False,2022,Low Risk,Low Rate,Canada_Low Rate,Canada|Electronics| Fraud:0,Highly Loyal
CUST_5167,74,Female,Australia,200.85,5,329 days,0,Home,29.2,2020-12-20,77,0.38,1004.25,Moderate Loyal,High,High|Loyal,False,2020,Medium Risk,Moderate,Australia_Moderate,Australia|Home| Fraud:0,Medium Loyal
CUST_1630,34,Female,Germany,200.9,18,45 days,0,Beauty,42.2,2021-07-02,56,0.29,3616.2000000000003,Moderate Loyal,Medium,Medium|Loyal,False,2021,Low Risk,Moderate,Germany_Moderate,Germany|Beauty| Fraud:0,Highly Loyal
CUST_7623,72,Male,Brazil,201.13,13,76 days,0,Fashion,25.1,2024-09-24,7,0.57,2614.69,Fraud,Low,Low|Loyal,False,2024,Medium Risk,Low Rate,Brazil_Low Rate,Brazil|Fashion| Fraud:0,Highly Loyal
CUST_1281,76,Female,France,201.18,11,51 days,0,Fashion,43.0,2021-06-11,98,0.11,2212.98,High Loyal,High,High|Loyal,False,2021,Low Risk,High Rate,France_High Rate,France|Fashion| Fraud:0,Highly Loyal
CUST_3243,63,Male,China,201.33,10,328 days,1,Fashion,73.7,2024-09-11,80,0.02,2013.3000000000002,High Loyal,High,High|Fraud,False,2024,Low Risk,Moderate,China_Moderate,China|Fashion| Fraud:1,Highly Loyal
CUST_6509,38,Male,France,201.33,9,239 days,0,Electronics,24.1,2020-11-13,38,0.02,1811.97,Low Loyal,Low,Low|Loyal,False,2020,Low Risk,Low Rate,France_Low Rate,France|Electronics| Fraud:0,Highly Loyal
CUST_2181,18,Male,Japan,201.54,7,221 days,0,Sports,73.6,2021-12-06,25,0.21,1410.78,Low Loyal,Low,Low|Loyal,False,2021,Low Risk,Low Rate,Japan_Low Rate,Japan|Sports| Fraud:0,Medium Loyal
CUST_1638,69,Other,Brazil,201.7,13,32 days,0,Home,41.3,2020-07-10,63,0.46,2622.1,Moderate Loyal,Medium,Medium|Loyal,False,2020,Medium Risk,Moderate,Brazil_Moderate,Brazil|Home| Fraud:0,Highly Loyal
CUST_4348,75,Female,China,201.92,9,69 days,0,Sports,58.3,2022-09-07,60,0.17,1817.28,Moderate Loyal,Medium,Medium|Loyal,False,2022,Low Risk,Moderate,China_Moderate,China|Sports| Fraud:0,Highly Loyal
CUST_3670,29,Male,Brazil,202.06,8,355 days,0,Electronics,72.7,2021-05-10,25,0.64,1616.48,Low Loyal,Low,Low|Loyal,False,2021,Medium Risk,Low Rate,Brazil_Low Rate,Brazil|Electronics| Fraud:0,Highly Loyal
CUST_4604,73,Female,Brazil,202.15,9,79 days,0,Beauty,94.1,2023-05-16,21,0.22,1819.3500000000001,Low Loyal,Low,Low|Loyal,False,2023,Low Risk,Low Rate,Brazil_Low Rate,Brazil|Beauty| Fraud:0,Highly Loyal
CUST_5512,48,Male,Australia,202.27,9,27 days,0,Sports,95.5,2021-04-19,4,0.18,1820.43,Fraud,Low,Low|Loyal,False,2021,Low Risk,Low Rate,Australia_Low Rate,Australia|Sports| Fraud:0,Highly Loyal
CUST_5612,37,Male,Japan,202.34,11,214 days,0,Electronics,74.6,2024-06-15,10,0.11,2225.7400000000002,Fraud,Low,Low|Loyal,False,2024,Low Risk,Low Rate,Japan_Low Rate,Japan|Electronics| Fraud:0,Highly Loyal
CUST_1018,46,Male,USA,202.57,9,5 days,0,Home,94.7,2024-10-12,56,0.21,1823.1299999999999,Moderate Loyal,Medium,Medium|Loyal,False,2024,Low Risk,Moderate,USA_Moderate,USA|Home| Fraud:0,Highly Loyal
CUST_2077,79,Female,India,202.73,8,186 days,0,Fashion,59.5,2023-04-27,69,0.26,1621.84,Moderate Loyal,Medium,Medium|Loyal,False,2023,Low Risk,Moderate,India_Moderate,India|Fashion| Fraud:0,Highly Loyal
CUST_9800,40,Female,Australia,202.76,10,103 days,0,Home,4.8,2021-02-02,29,0.59,2027.6,Low Loyal,Low,Low|Loyal,False,2021,Medium Risk,Low Rate,Australia_Low Rate,Australia|Home| Fraud:0,Highly Loyal
CUST_3044,35,Other,Canada,202.88,13,107 days,0,Fashion,9.8,2021-05-16,14,0.36,2637.44,Fraud,Low,Low|Loyal,False,2021,Medium Risk,Low Rate,Canada_Low Rate,Canada|Fashion| Fraud:0,Highly Loyal
CUST_7748,69,Female,UK,202.98,7,265 days,0,Sports,35.2,2024-12-25,97,0.05,1420.86,High Loyal,High,High|Loyal,False,2024,Low Risk,High Rate,UK_High Rate,UK|Sports| Fraud:0,Medium Loyal
CUST_2342,50,Male,Japan,203.07,15,62 days,0,Fashion,11.1,2020-10-03,72,0.04,3046.0499999999997,Moderate Loyal,High,High|Loyal,False,2020,Low Risk,Moderate,Japan_Moderate,Japan|Fashion| Fraud:0,Highly Loyal
CUST_6154,66,Female,India,203.83,13,327 days,0,Sports,10.2,2021-04-10,59,0.35,2649.79,Moderate Loyal,Medium,Medium|Loyal,False,2021,Medium Risk,Moderate,India_Moderate,India|Sports| Fraud:0,Highly Loyal
CUST_2841,18,Male,Australia,203.85,8,197 days,0,Fashion,81.9,2020-06-30,15,0.23,1630.8,Fraud,Low,Low|Loyal,False,2020,Low Risk,Low Rate,Australia_Low Rate,Australia|Fashion| Fraud:0,Highly Loyal
CUST_4619,22,Female,Australia,203.87,5,309 days,0,Electronics,91.9,2023-05-05,80,0.21,1019.35,High Loyal,High,High|Loyal,False,2023,Low Risk,Moderate,Australia_Moderate,Australia|Electronics| Fraud:0,Medium Loyal
CUST_2013,71,Female,Canada,204.01,8,191 days,0,Beauty,66.5,2023-06-02,92,0.56,1632.08,High Loyal,High,High|Loyal,False,2023,Medium Risk,High Rate,Canada_High Rate,Canada|Beauty| Fraud:0,Highly Loyal
CUST_3923,32,Female,China,204.03,8,23 days,0,Electronics,76.5,2024-10-20,41,0.27,1632.24,Low Loyal,Medium,Medium|Loyal,False,2024,Low Risk,Moderate,China_Moderate,China|Electronics| Fraud:0,Highly Loyal
CUST_3454,30,Male,USA,204.04,6,312 days,0,Sports,50.95,2021-02-25,28,0.21,1224.24,Low Loyal,Low,Low|Loyal,False,2021,Low Risk,Low Rate,USA_Low Rate,USA|Sports| Fraud:0,Medium Loyal
CUST_6285,74,Female,France,204.15,9,195 days,0,Electronics,50.95,2023-07-06,71,0.62,1837.3500000000001,Moderate Loyal,High,High|Loyal,False,2023,Medium Risk,Moderate,France_Moderate,France|Electronics| Fraud:0,Highly Loyal
CUST_5408,57,Female,USA,204.46,5,107 days,0,Electronics,23.3,2020-08-28,27,0.56,1022.3000000000001,Low Loyal,Low,Low|Loyal,False,2020,Medium Risk,Low Rate,USA_Low Rate,USA|Electronics| Fraud:0,Medium Loyal
CUST_3838,20,Female,USA,204.65,9,44 days,0,Electronics,47.0,2022-08-05,40,0.49,1841.8500000000001,Low Loyal,Low,Low|Loyal,False,2022,Medium Risk,Low Rate,USA_Low Rate,USA|Electronics| Fraud:0,Highly Loyal
CUST_4384,28,Other,China,204.71,10,277 days,0,Beauty,6.2,2024-07-09,98,0.4,2047.1000000000001,High Loyal,High,High|Loyal,False,2024,Medium Risk,High Rate,China_High Rate,China|Beauty| Fraud:0,Highly Loyal
CUST_1703,41,Female,Australia,204.8,11,86 days,0,Home,34.1,2021-01-30,98,0.21,2252.8,High Loyal,High,High|Loyal,False,2021,Low Risk,High Rate,Australia_High Rate,Australia|Home| Fraud:0,Highly Loyal
CUST_1671,63,Male,Germany,205.15,9,194 days,0,Sports,35.2,2023-09-16,20,0.33,1846.3500000000001,Low Loyal,Low,Low|Loyal,False,2023,Medium Risk,Low Rate,Germany_Low Rate,Germany|Sports| Fraud:0,Highly Loyal
CUST_3258,59,Male,India,205.29,15,262 days,0,Fashion,35.9,2020-08-25,13,0.26,3079.35,Fraud,Low,Low|Loyal,False,2020,Low Risk,Low Rate,India_Low Rate,India|Fashion| Fraud:0,Highly Loyal
CUST_5741,63,Other,France,205.48,3,280 days,0,Beauty,1.1,2024-05-23,53,0.7,616.4399999999999,Moderate Loyal,Medium,Medium|Loyal,False,2024,Medium Risk,Moderate,France_Moderate,France|Beauty| Fraud:0,Medium Loyal
CUST_5940,27,Male,Brazil,205.57,7,360 days,0,Home,59.3,2021-01-19,72,0.19,1438.99,Moderate Loyal,High,High|Loyal,False,2021,Low Risk,Moderate,Brazil_Moderate,Brazil|Home| Fraud:0,Medium Loyal
CUST_4629,48,Male,India,205.75,13,194 days,0,Fashion,83.7,2025-04-30,18,0.29,2674.75,Fraud,Low,Low|Loyal,False,2025,Low Risk,Low Rate,India_Low Rate,India|Fashion| Fraud:0,Highly Loyal
CUST_3674,30,Female,USA,205.99,14,108 days,0,Home,82.0,2020-09-28,74,0.22,2883.86,Moderate Loyal,High,High|Loyal,False,2020,Low Risk,Moderate,USA_Moderate,USA|Home| Fraud:0,Highly Loyal
CUST_3278,41,Other,India,206.09,10,303 days,0,Home,65.4,2021-06-28,21,0.23,2060.9,Low Loyal,Low,Low|Loyal,False,2021,Low Risk,Low Rate,India_Low Rate,India|Home| Fraud:0,Highly Loyal
CUST_3920,34,Male,Germany,206.14,7,268 days,0,Electronics,72.9,2023-12-11,11,0.06,1442.98,Fraud,Low,Low|Loyal,False,2023,Low Risk,Low Rate,Germany_Low Rate,Germany|Electronics| Fraud:0,Medium Loyal
CUST_6505,59,Female,Japan,206.18,10,106 days,0,Fashion,19.0,2024-11-10,39,0.32,2061.8,Low Loyal,Low,Low|Loyal,False,2024,Medium Risk,Low Rate,Japan_Low Rate,Japan|Fashion| Fraud:0,Highly Loyal
CUST_5752,71,Male,USA,206.68,11,226 days,0,Home,95.3,2021-08-30,50,0.44,2273.48,Moderate Loyal,Medium,Medium|Loyal,False,2021,Medium Risk,Moderate,USA_Moderate,USA|Home| Fraud:0,Highly Loyal
CUST_6696,69,Male,France,206.75,13,266 days,0,Electronics,7.7,2022-05-29,92,0.23,2687.75,High Loyal,High,High|Loyal,False,2022,Low Risk,High Rate,France_High Rate,France|Electronics| Fraud:0,Highly Loyal
CUST_8643,28,Male,China,206.84,8,324 days,0,Home,49.3,2024-01-26,75,0.54,1654.72,Moderate Loyal,High,High|Loyal,False,2024,Medium Risk,Moderate,China_Moderate,China|Home| Fraud:0,Highly Loyal
CUST_3654,28,Female,France,206.96,12,38 days,0,Electronics,11.2,2023-05-17,94,0.41,2483.52,High Loyal,High,High|Loyal,False,2023,Medium Risk,High Rate,France_High Rate,France|Electronics| Fraud:0,Highly Loyal
CUST_3461,25,Female,Japan,207.04,12,149 days,0,Home,11.1,2023-09-24,60,0.35,2484.48,Moderate Loyal,Medium,Medium|Loyal,False,2023,Medium Risk,Moderate,Japan_Moderate,Japan|Home| Fraud:0,Highly Loyal
CUST_1808,56,Female,UK,207.24,16,40 days,0,Sports,0.2,2023-09-14,97,0.11,3315.84,High Loyal,High,High|Loyal,False,2023,Low Risk,High Rate,UK_High Rate,UK|Sports| Fraud:0,Highly Loyal
CUST_2409,69,Male,Germany,207.63,10,257 days,0,Beauty,50.95,2022-03-28,44,0.34,2076.3,Low Loyal,Medium,Medium|Loyal,False,2022,Medium Risk,Moderate,Germany_Moderate,Germany|Beauty| Fraud:0,Highly Loyal
CUST_5082,22,Female,Canada,207.69,7,47 days,0,Beauty,49.0,2024-09-28,22,0.34,1453.83,Low Loyal,Low,Low|Loyal,False,2024,Medium Risk,Low Rate,Canada_Low Rate,Canada|Beauty| Fraud:0,Medium Loyal
CUST_2633,58,Female,India,207.71,8,208 days,0,Home,79.4,2021-10-26,54,0.49,1661.68,Moderate Loyal,Medium,Medium|Loyal,False,2021,Medium Risk,Moderate,India_Moderate,India|Home| Fraud:0,Highly Loyal
CUST_2974,29,Female,Japan,208.08,10,167 days,0,Fashion,72.0,2025-04-04,7,0.21,2080.8,Fraud,Low,Low|Loyal,False,2025,Low Risk,Low Rate,Japan_Low Rate,Japan|Fashion| Fraud:0,Highly Loyal
CUST_9597,74,Female,UK,208.16,8,211 days,0,Beauty,74.7,2023-03-29,47,0.27,1665.28,Low Loyal,Medium,Medium|Loyal,False,2023,Low Risk,Moderate,UK_Moderate,UK|Beauty| Fraud:0,Highly Loyal
CUST_8035,63,Female,Germany,208.18,7,216 days,0,Home,88.4,2020-12-20,92,0.4,1457.26,High Loyal,High,High|Loyal,False,2020,Medium Risk,High Rate,Germany_High Rate,Germany|Home| Fraud:0,Medium Loyal
CUST_9787,58,Male,France,208.18,15,51 days,0,Fashion,88.8,2024-08-07,72,0.41,3122.7000000000003,Moderate Loyal,High,High|Loyal,False,2024,Medium Risk,Moderate,France_Moderate,France|Fashion| Fraud:0,Highly Loyal
CUST_5496,44,Male,USA,208.46,9,84 days,0,Fashion,55.7,2025-06-17,42,0.5,1876.14,Low Loyal,Medium,Medium|Loyal,False,2025,Medium Risk,Moderate,USA_Moderate,USA|Fashion| Fraud:0,Highly Loyal
CUST_8680,72,Female,Brazil,208.57,10,332 days,1,Home,93.3,2022-10-24,1,0.21,2085.7,Fraud,Low,Low|Fraud,False,2022,Low Risk,Low Rate,Brazil_Low Rate,Brazil|Home| Fraud:1,Highly Loyal
CUST_9212,23,Other,India,208.57,7,352 days,0,Sports,97.3,2022-12-09,44,0.22,1459.99,Low Loyal,Medium,Medium|Loyal,False,2022,Low Risk,Moderate,India_Moderate,India|Sports| Fraud:0,Medium Loyal
CUST_9213,34,Male,France,208.73,9,39 days,0,Electronics,69.4,2021-01-08,82,0.66,1878.57,High Loyal,High,High|Loyal,False,2021,Medium Risk,High Rate,France_High Rate,France|Electronics| Fraud:0,Highly Loyal
CUST_7430,41,Male,Brazil,208.79,8,31 days,0,Fashion,12.2,2024-09-02,41,0.05,1670.32,Low Loyal,Medium,Medium|Loyal,False,2024,Low Risk,Moderate,Brazil_Moderate,Brazil|Fashion| Fraud:0,Highly Loyal
CUST_9007,69,Female,India,208.98,10,106 days,0,Sports,63.7,2024-06-29,54,0.8,2089.7999999999997,Moderate Loyal,Medium,Medium|Loyal,False,2024,High Risk,Moderate,India_Moderate,India|Sports| Fraud:0,Highly Loyal
CUST_7416,59,Male,USA,208.99,15,348 days,0,Sports,58.2,2023-05-21,71,0.11,3134.8500000000004,Moderate Loyal,High,High|Loyal,False,2023,Low Risk,Moderate,USA_Moderate,USA|Sports| Fraud:0,Highly Loyal
CUST_6552,46,Other,Brazil,209.22,15,77 days,0,Sports,7.0,2020-08-12,25,0.23,3138.3,Low Loyal,Low,Low|Loyal,False,2020,Low Risk,Low Rate,Brazil_Low Rate,Brazil|Sports| Fraud:0,Highly Loyal
CUST_6515,28,Female,India,209.25,4,354 days,0,Home,27.7,2023-12-16,19,0.11,837.0,Fraud,Low,Low|Loyal,False,2023,Low Risk,Low Rate,India_Low Rate,India|Home| Fraud:0,Medium Loyal
CUST_9560,42,Other,France,209.3,13,176 days,0,Beauty,80.2,2024-04-01,13,0.11,2720.9,Fraud,Low,Low|Loyal,False,2024,Low Risk,Low Rate,France_Low Rate,France|Beauty| Fraud:0,Highly Loyal
CUST_2124,40,Male,Germany,209.51,8,260 days,0,Sports,31.6,2023-02-16,9,0.32,1676.08,Fraud,Low,Low|Loyal,False,2023,Medium Risk,Low Rate,Germany_Low Rate,Germany|Sports| Fraud:0,Highly Loyal
CUST_6988,73,Female,Australia,209.58,8,18 days,0,Sports,69.9,2020-12-15,52,0.73,1676.64,Moderate Loyal,Medium,Medium|Loyal,False,2020,High Risk,Moderate,Australia_Moderate,Australia|Sports| Fraud:0,Highly Loyal
CUST_2849,51,Male,Canada,209.81,8,129 days,0,Beauty,13.3,2022-01-09,82,0.23,1678.48,High Loyal,High,High|Loyal,False,2022,Low Risk,High Rate,Canada_High Rate,Canada|Beauty| Fraud:0,Highly Loyal
CUST_3763,69,Male,France,209.81,6,243 days,0,Fashion,71.4,2021-07-01,63,0.32,1258.8600000000001,Moderate Loyal,Medium,Medium|Loyal,False,2021,Medium Risk,Moderate,France_Moderate,France|Fashion| Fraud:0,Medium Loyal
CUST_8245,55,Male,Brazil,210.22,14,91 days,0,Fashion,0.1,2020-10-01,19,0.14,2943.08,Fraud,Low,Low|Loyal,False,2020,Low Risk,Low Rate,Brazil_Low Rate,Brazil|Fashion| Fraud:0,Highly Loyal
CUST_9002,46,Female,Brazil,210.65,13,209 days,0,Fashion,28.2,2023-12-30,62,0.54,2738.4500000000003,Moderate Loyal,Medium,Medium|Loyal,False,2023,Medium Risk,Moderate,Brazil_Moderate,Brazil|Fashion| Fraud:0,Highly Loyal
CUST_9346,54,Female,Canada,210.95,15,118 days,0,Beauty,0.8,2021-02-01,91,0.67,3164.25,High Loyal,High,High|Loyal,False,2021,Medium Risk,High Rate,Canada_High Rate,Canada|Beauty| Fraud:0,Highly Loyal
CUST_7544,34,Female,Australia,211.01,8,212 days,0,Home,21.7,2023-11-25,88,0.2,1688.08,High Loyal,High,High|Loyal,False,2023,Low Risk,High Rate,Australia_High Rate,Australia|Home| Fraud:0,Highly Loyal
CUST_2932,34,Male,Japan,211.27,9,142 days,0,Fashion,21.6,2022-10-22,36,0.41,1901.43,Low Loyal,Low,Low|Loyal,False,2022,Medium Risk,Low Rate,Japan_Low Rate,Japan|Fashion| Fraud:0,Highly Loyal
